a,b,n,spread_median,spread_std,robust_sigma,opportunity_share,opportunity_share_oos,adf_stat,adf_p,half_life_is,half_life_oos,theta_is,theta_oos,reversion_yield,p_bh,discovery
AUSTPL_ALL,SANDHSYD3_4,14903,0.0,0.835663831904123,0.04447800000000168,0.0,0.0,-8.365912823498677,2.7433892409294396e-13,4.754490641974704,4.173148965866303,0.14578789459391117,0.16609691775430188,0.0093549453241806,3.2279181864667287e-13,True
TAYGETE_ALL,TOYAH_RN,14903,0.07000000000000028,1.1207641302096842,0.3558240000000029,0.015529141104294479,0.0011183180496533215,-8.339190104359291,3.2104052154955755e-13,8.016098672331,1.5241502919390573,0.08646939226839447,0.45477613607127176,0.044388675157928534,3.775069401937619e-13,True
TAYGETE2_ALL,TOYAH_RN,14903,0.07000000000000028,1.1186929348820835,0.3558240000000029,0.015529141104294479,0.0008946544397226571,-8.33535088477055,3.283723983037368e-13,8.01342365972198,1.530105594568086,0.08649825717363775,0.4530061082193514,0.044403492827727015,3.8588855750973297e-13,True
NF_BRP_RN,RHESS2_ESS1,14903,-0.030000000000001137,20.302861612031666,0.5189100000000021,0.1851993865030675,0.20241556698725116,-8.333356602465118,3.322466396036151e-13,6.372401654602666,3.6454924021884607,0.10877330371341205,0.19013814982684793,0.08143083693181881,3.901990329795405e-13,True
CALLAHA_WND1,HHOLLW2_WND1,14903,0.4800000000000004,6.269598868703228,1.1416020000000047,0.1411042944785276,0.04271974949675688,-8.317270382530403,3.6521159987296026e-13,6.056439095038479,4.886274305351268,0.11444797341853587,0.14185596985433993,0.1884939288723668,4.2864785791540994e-13,True
LEONLCPCT1_2,PAD1_ESS_RN,14903,0.10000000000000142,1.578222718672137,0.17791200000000146,0.03383819018404908,0.04227242227689555,-8.316772913883236,3.6628147539032956e-13,3.4380747953370006,4.8930426691290885,0.20160910446161567,0.14165974577191218,0.05174756530640355,4.2937084971406663e-13,True
LEONLCPCT3_4,PAD1_ESS_RN,14903,0.10000000000000142,1.578222718672137,0.17791200000000146,0.03383819018404908,0.04227242227689555,-8.316772913883236,3.6628147539032956e-13,3.4380747953370006,4.8930426691290885,0.20160910446161567,0.14165974577191218,0.05174756530640355,4.2937084971406663e-13,True
ERSL_RN,HOLCOMB_RN1,14903,-1.2199999999999998,13.381739014135672,4.373669999999999,0.3979102760736196,0.3082084544844554,-8.301151455420658,4.015165135445723e-13,5.329517228872507,6.429952872431447,0.13005815551263072,0.10779972953329531,0.8206503163749556,4.703834325859634e-13,True
NCARBIDEG8,PTLBES_BESS1,14903,-0.2599999999999998,2.7501351026147915,0.47443199999999247,0.05828220858895705,0.025273987922165064,-8.297929435052765,4.091943298653139e-13,6.95470539974459,2.463660491912435,0.09966592985885513,0.2813484986406891,0.06821741148337007,4.783152859800297e-13,True
NCARBIDE_1_7,PTLBES_BESS1,14903,-0.2599999999999998,2.7501374414724764,0.47443199999999247,0.05828220858895705,0.025273987922165064,-8.297886204659,4.092983340389366e-13,6.954733064612008,2.463661811980495,0.09966553340298687,0.28134834788981705,0.0682171401249115,4.783152859800297e-13,True
NCARBID_PUN1,PTLBES_BESS1,14903,-0.2599999999999998,2.7501374414724764,0.47443199999999247,0.05828220858895705,0.025273987922165064,-8.297886204659,4.092983340389366e-13,6.954733064612008,2.463661811980495,0.09966553340298687,0.28134834788981705,0.0682171401249115,4.783152859800297e-13,True
NCARBID_PUN2,PTLBES_BESS1,14903,-0.2599999999999998,2.7501374414724764,0.47443199999999247,0.05828220858895705,0.025273987922165064,-8.297886204659,4.092983340389366e-13,6.954733064612008,2.463661811980495,0.09966553340298687,0.28134834788981705,0.0682171401249115,4.783152859800297e-13,True
GRDNE_ESR_RN,GUNMTN_NODE,14903,-1.370000000000001,23.422874644137643,5.278055999999998,0.43558282208588955,0.1033325877879669,-8.287935537416468,4.3395319134719416e-13,9.267844118447359,6.3085846002400725,0.07479055233355265,0.10987364432484073,0.5695020257725515,5.068144679190687e-13,True
STEA_STEAM_1,WIG_BESS_RN,14903,0.0,0.7017723618502449,0.014826000000007585,0.0,0.0,-8.273161057554603,4.73318965959636e-13,3.8207487652315,3.2474131896631615,0.1814165817097234,0.21344594607372464,0.0038803912298350962,5.524487869189583e-13,True
FIVEWSLR_ALL,PANDA_T1_CT1,14903,0.010000000000001563,0.7054805319289832,0.08895600000000337,0.0,0.0,-8.265317852675466,4.95644163576387e-13,4.5705659425194565,5.565963931216377,0.1516545629747239,0.12453317864179296,0.019462797631351468,5.771554296734649e-13,True
FIVEWSLR_ALL,PANDA_T1_ST1,14903,0.010000000000001563,0.7054805319289832,0.08895600000000337,0.0,0.0,-8.265317852675466,4.95644163576387e-13,4.5705659425194565,5.565963931216377,0.1516545629747239,0.12453317864179296,0.019462797631351468,5.771554296734649e-13,True
FIVEWSLR_ALL,PANDA_T1_CT2,14903,0.010000000000001563,0.7054805319289832,0.08895600000000337,0.0,0.0,-8.265317852675466,4.95644163576387e-13,4.5705659425194565,5.565963931216377,0.1516545629747239,0.12453317864179296,0.019462797631351468,5.771554296734649e-13,True
FIVEWSLR_ALL,PANDA_T1_CC1,14903,0.010000000000001563,0.7054806089568124,0.08895600000000337,0.0,0.0,-8.265296291182501,4.957069625895245e-13,4.570571003033782,5.565963931216377,0.15165439506351808,0.12453317864179296,0.01946277608223514,5.771554296734649e-13,True
CHIL_SLR,PANDA_T1_ST1,14903,0.010000000000001563,0.7054623770612221,0.08895600000000337,0.0,0.0,-8.26489603489785,4.968741729144776e-13,4.571531656842227,5.565963931216377,0.15162252666948275,0.12453317864179296,0.019458686207906407,5.771670087362331e-13,True
CHIL_SLR,PANDA_T1_CT2,14903,0.010000000000001563,0.7054623770612221,0.08895600000000337,0.0,0.0,-8.26489603489785,4.968741729144776e-13,4.571531656842227,5.565963931216377,0.15162252666948275,0.12453317864179296,0.019458686207906407,5.771670087362331e-13,True
CHIL_SLR,PANDA_T1_CT1,14903,0.010000000000001563,0.7054623770612221,0.08895600000000337,0.0,0.0,-8.26489603489785,4.968741729144776e-13,4.571531656842227,5.565963931216377,0.15162252666948275,0.12453317864179296,0.019458686207906407,5.771670087362331e-13,True
CHIL_SLR,PANDA_T1_CC1,14903,0.010000000000001563,0.7054624541744041,0.08895600000000337,0.0,0.0,-8.264874471192387,4.969371338431944e-13,4.57153672062536,5.565963931216377,0.15162235872079502,0.12453317864179296,0.019458664653979788,5.771670087362331e-13,True
BRAUNIG_VHB1,BR_VHB6CT7_8,14903,0.0,0.11985936035702653,0.0,0.0,0.0,-8.254197222861599,5.291103050165155e-13,10.14834384944994,5.7926546948646225,0.0683015072057807,0.11965967541176638,0.0,6.141574828780659e-13,True
GUNMTN_NODE,SWEC_G1,14903,1.1199999999999992,18.502559265520752,4.3217789999999985,0.3934049079754601,0.07984790874524715,-8.235787693682873,5.895367594857766e-13,8.93446293199817,5.843592713558253,0.07758129233235564,0.11861661387723195,0.48372006609617707,6.838770992931266e-13,True
CAMWIND_RN,L_FRE_ESR_RN,14903,0.030000000000001137,2.4931360558253917,0.20756400000000083,0.0660467791411043,0.10109595168866026,-8.227386030704972,6.193554817784558e-13,6.790751252133087,6.283663278664604,0.10207223837601419,0.11030940867144173,0.030565690347559345,7.180273109833569e-13,True
ARAGORN_RN,RRANCHES_ALL,14903,-0.09000000000000341,0.9352582936099654,0.14826000000001263,0.016008435582822087,0.0,-8.209806308378045,6.867033508168517e-13,6.541609830362221,2.6125046265111798,0.10595972528700393,0.2653190250941663,0.02266414595867195,7.951301956826703e-13,True
TI_SOLAR_ALL,WRSBES_BESS1,14903,-0.09000000000000341,0.9352582936099654,0.14826000000001263,0.016008435582822087,0.0,-8.209806308378045,6.867033508168517e-13,6.541609830362221,2.6125046265111798,0.10595972528700393,0.2653190250941663,0.02266414595867195,7.951301956826703e-13,True
SBE_RN_1,TAV_RN,14903,-0.010000000000001563,0.7524597846001021,0.16308599999999915,0.0,0.0,-8.201226837375913,7.221752404894567e-13,8.158958344353447,4.712590659826668,0.08495535230176168,0.14708410523935464,0.019988581031654087,8.356914709517139e-13,True
HB_SOUTH,PALACIOS_RN,14903,-2.019999999999997,15.521888745317929,3.172763999999997,0.23696319018404907,0.19324535898009393,-8.196902432927198,7.40741228476404e-13,6.627136675068193,3.344820953159453,0.10459225673851262,0.2072299803985657,0.47875336748918784,8.566518363553522e-13,True
BOSQ_BSQS_12,WND_WHITNEY,14903,-0.02000000000000135,1.5538576552148475,0.26686799999999694,0.019746932515337424,0.0782822634757325,-8.188931090928902,7.762207373791102e-13,4.137099577857121,6.370305654916236,0.16754423419485887,0.10880909301816846,0.06450606154813068,8.971347801596069e-13,True
MWEC_G1,WEC_WECG1,14903,-0.639999999999997,3.9660695931076937,1.4974260000000033,0.11215490797546013,0.02415566987251174,-8.188474897976697,7.783017033673806e-13,5.1623828168354455,3.9693709354123823,0.13426884544467904,0.1746239371019966,0.29006488924390333,8.989907342924811e-13,True
MOORE_FL_RN,N_AL_BESS_RN,14903,-0.010000000000001563,2.9330945130826893,0.16308599999999915,0.09375,0.05166629389398345,-8.171290495037558,8.608763194434757e-13,9.29291882725375,6.5728801478885694,0.0745887479967136,0.10545562446967902,0.01754949150332721,9.937632680824015e-13,True
MV_VALV4_RN,W_HRL_ESR_RN,14903,-0.029999999999997584,9.084599857679057,0.6226920000000038,0.20015337423312884,0.19704764034891523,-8.154347191920678,9.508372400166583e-13,10.406546832834113,8.131482871988446,0.06660683814663369,0.08524240799273126,0.0598365634636192,1.0969414988484863e-12,True
N_AL_BESS_RN,W_HRL_ESR_RN,14903,-0.07000000000000028,9.662437544586814,0.45960600000000074,0.1968941717791411,0.18944307761127266,-8.14919405854335,9.800131423501167e-13,11.344487876786047,8.490899238941584,0.061099909320571064,0.08163413097413558,0.04051359611750138,1.1299115571763686e-12,True
FRONT_EC_CC1,W_HRL_ESR_RN,14903,-0.05999999999999872,12.205779196776556,0.6375180000000048,0.2227760736196319,0.2361887720867815,-8.142461824759655,1.01947817682339e-12,12.452209184292316,9.855955785699901,0.05566459495671717,0.07032774858483426,0.051197180401064406,1.1746971440620305e-12,True
GUNMTN_NODE,LAMESASLR_G,14903,0.5399999999999991,10.49754532429115,2.312855999999998,0.29860046012269936,0.06799373741892194,-8.142033021151919,1.0220448705573118e-12,6.367078569827751,4.703542667884488,0.10886424173319054,0.1473670442691449,0.3632523102447859,1.176221955653591e-12,True
ALP_BESS_RN,GUNMTN_NODE,14903,-0.5399999999999991,10.49754532429115,2.312855999999998,0.29860046012269936,0.06799373741892194,-8.14203302115191,1.0220448705573486e-12,6.36707856982775,4.703542667884485,0.10886424173319055,0.147367044269145,0.36325231024478594,1.176221955653591e-12,True
AUSTPL_ALL,MAR_MARSFOG3,14903,0.0,1.141417044404169,0.10378200000000042,0.021088957055214724,0.03332587787966898,-8.129441041766796,1.1003578090749015e-12,4.673850781754569,5.244992355874321,0.14830323280020014,0.1321540878479317,0.022204816723104825,1.2655787080666952e-12,True
HHOLLW3_WND1,HOLSTEIN_ALL,14903,-0.01000000000000334,1.261841725215786,0.19273800000001168,0.02223926380368098,0.0020129724893759786,-8.114112390703877,1.2038051641484315e-12,7.5759636616542805,5.950278230095542,0.09149293892053731,0.11648987723870109,0.025440723927380293,1.383717722095281e-12,True
STEAM_ENG123,WIG_BESS_RN,14903,0.0,0.6897645691965769,0.014826000000002316,0.0,0.0,-8.094665470062527,1.3491047967609048e-12,3.7823296966793594,3.282176941049662,0.1832593232600753,0.21118519598710978,0.003919806359825952,1.547911628545562e-12,True
STEA_STEAM_3,WIG_BESS_RN,14903,0.0,0.6897645691965769,0.014826000000002316,0.0,0.0,-8.094665470062527,1.3491047967609048e-12,3.7823296966793594,3.282176941049662,0.1832593232600753,0.21118519598710978,0.003919806359825952,1.547911628545562e-12,True
STEA_STEAM_2,WIG_BESS_RN,14903,0.0,0.6897645691965769,0.014826000000002316,0.0,0.0,-8.094665470062527,1.3491047967609048e-12,3.7823296966793594,3.282176941049662,0.1832593232600753,0.21118519598710978,0.003919806359825952,1.547911628545562e-12,True
BRAUNIG_VHB2,BRAUNIG_VHB3,14903,-0.01999999999999602,0.6205149455211729,0.07412999999999315,0.0,0.0,-8.086420883860646,1.415862727613389e-12,4.228828957411319,5.7250756796155935,0.16390995888948318,0.12107214285881478,0.01752967564934853,1.6235225943300194e-12,True
AUSTPL_ALL,MAR_MARSFOG2,14903,0.0,1.1286979452791854,0.10378200000000042,0.021184815950920245,0.03086557817043167,-8.075495604344232,1.509424168828799e-12,4.759337350626244,5.508242548057266,0.14563943034396154,0.12583817333977337,0.02180597683127979,1.7297580420497201e-12,True
TORT_ESS_RN,WAP_WAP_G6,14903,0.0,2.61208170992871,0.05930399999999873,0.046875,0.155893536121673,-8.062291814617845,1.6307554857219357e-12,4.678864390364108,6.7775812955984005,0.14814431937532704,0.10227058154361046,0.012674870449789571,1.866539249235271e-12,True
ALVIN_RN,WAP_WAP_G6,14903,0.0,2.61208170992871,0.05930399999999873,0.046875,0.155893536121673,-8.062291814617845,1.6307554857219357e-12,4.678864390364108,6.7775812955984005,0.14814431937532704,0.10227058154361046,0.012674870449789571,1.866539249235271e-12,True
AUSTPL_ALL,MAR_MARSFOG1,14903,0.0,1.1624259569571112,0.10378200000000042,0.021184815950920245,0.0344441959293223,-8.050255684062929,1.74980199197067e-12,4.370962759977512,4.779930090909433,0.1585799785133634,0.14501199125865596,0.02374351045730126,2.0015872846484328e-12,True
PALACIOS_RN,PTLBES_BESS1,14903,1.4800000000000004,16.163187161976445,2.5648980000000003,0.22708972392638035,0.09125475285171103,-8.02621451147018,2.014124340210449e-12,7.731359640346081,2.6756503733911763,0.08965398232708752,0.25905745662929636,0.3317525143462589,2.3025518137028215e-12,True
SWEETWN3_3,TKWSW_CHAMP,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWEETWN3_3,TKWSW_ROSCOE,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWTWN4_WND45,TKWSW_CHAMP,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWTWN4_WND45,TKWSW_ROSCOE,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWEETWND_1,TKWSW_CHAMP,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWEETWND_1,TKWSW_ROSCOE,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWEETWN2_2_4,TKWSW_ROSCOE,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
SWEETWN2_2_4,TKWSW_CHAMP,14903,0.030000000000001137,1.3280014604705193,0.5485620000000014,0.01706288343558282,0.0,-7.99391764919198,2.432836786554823e-12,8.44991166295252,10.309824662196425,0.08203010968729461,0.06723171375567079,0.0649192585533286,2.7678455803738576e-12,True
BRPANGLE_RN,BRP_BRAZ_RN,14903,0.0,0.34414523499185407,0.01482599999999705,0.0,0.0,-7.990248063875849,2.485587491411653e-12,5.584895798104827,3.055774293825266,0.1241110319005696,0.22683192994998752,0.0026546600932157213,2.8244633836348695e-12,True
BRP_BRAZ_RN,GAMBIT_RN,14903,0.0,0.34414523499185407,0.01482599999999705,0.0,0.0,-7.990248063875804,2.4855874914122928e-12,5.584895798104827,3.055774293825266,0.1241110319005696,0.22683192994998752,0.0026546600932157213,2.8244633836348695e-12,True
LZ_LCRA,RHESS2_ESS1,14903,0.07000000000000028,29.415653411351894,0.8154300000000037,0.19699003067484663,0.21203310221426974,-7.971963809064716,2.765896120010694e-12,6.8978200005515875,5.160338313425776,0.10048786145543337,0.1343220421724226,0.1182156101398409,3.1411017161225892e-12,True
BRA_AVR1_CT2,RN_OCI_ALAMO,14903,-0.0799999999999983,2.6604501074762954,0.19273799999999852,0.043232361963190184,0.0125251621561172,-7.9521538730593635,3.1052179470791243e-12,5.511643226998257,3.1731883666561904,0.12576053129938275,0.2184387122565821,0.034969244572270186,3.520115252171182e-12,True
BRA_AVR_CST1,RN_OCI_ALAMO,14903,-0.0799999999999983,2.6604501074762954,0.19273799999999852,0.043232361963190184,0.0125251621561172,-7.9521538730593635,3.1052179470791243e-12,5.511643226998257,3.1731883666561904,0.12576053129938275,0.2184387122565821,0.034969244572270186,3.520115252171182e-12,True
BRAUNIG_CC1,RN_OCI_ALAMO,14903,-0.0799999999999983,2.6604501074762954,0.19273799999999852,0.043232361963190184,0.0125251621561172,-7.9521538730593635,3.1052179470791243e-12,5.511643226998257,3.1731885618814353,0.12576053129938275,0.218438698817497,0.034969244572270186,3.520115252171182e-12,True
LZ_AEN,SANDHSYD3_4,14903,0.0,0.9355118339845381,0.07412999999999578,0.0,0.0,-7.946830856701087,3.203258742816368e-12,4.874209353085144,3.7804092913120826,0.14220710075188214,0.183352416933504,0.015208620440784925,3.6247401563448374e-12,True
LZ_AEN,SANDHSYD6_7,14903,0.0,0.9355118339845381,0.07412999999999578,0.0,0.0,-7.946830856701087,3.203258742816368e-12,4.874209353085144,3.7804092913120826,0.14220710075188214,0.183352416933504,0.015208620440784925,3.6247401563448374e-12,True
LZ_AEN,SANDHSYD_5AC,14903,0.0,0.9355118339845381,0.07412999999999578,0.0,0.0,-7.946830856701087,3.203258742816368e-12,4.874209353085144,3.7804092913120826,0.14220710075188214,0.183352416933504,0.015208620440784925,3.6247401563448374e-12,True
E_BLACK_RN,RVRVLYS_ALL,14903,0.04999999999999716,1.720379883342868,0.17791199999999618,0.031633435582822084,0.0013419816595839856,-7.944307366443109,3.250808106333004e-12,5.633519614663719,5.161475788923286,0.12303980956340758,0.1342924405549793,0.03158096752461849,3.676347242786637e-12,True
OLIN_OLING_1,PRCRK_RN,14903,0.0,2.630340449408666,0.11860799999999747,0.04792944785276074,0.05345560277342876,-7.919161237464258,3.7647599313212696e-12,4.564602938656011,3.040979243519816,0.15185267806974545,0.22793551848043994,0.025984297340640117,4.2550333273953654e-12,True
OR_BESS_RN,RBN_BESS1,14903,0.0,0.893827448305597,0.20756399999999556,0.006039110429447853,0.021248042943413106,-7.914670346352419,3.8647153382989824e-12,6.703728336057559,5.647158930708882,0.10339726579188663,0.12274263732700282,0.03096247186562803,4.365397862723388e-12,True
LEONLCPCT3_4,X443ESRN,14903,0.029999999999997584,1.7979462596156421,0.11860799999999219,0.034700920245398774,0.05994184746141803,-7.903406364401929,4.1271989547230654e-12,3.6648882102235145,6.099620455025337,0.189131875462491,0.11363775593428559,0.032363333667074806,4.6563270258414076e-12,True
LEONLCPCT1_2,X443ESRN,14903,0.029999999999997584,1.7979462596156421,0.11860799999999219,0.034700920245398774,0.05994184746141803,-7.903406364401929,4.1271989547230654e-12,3.6648882102235145,6.099620455025337,0.189131875462491,0.11363775593428559,0.032363333667074806,4.6563270258414076e-12,True
WAP_WAP_G6,WGU_RN,14903,-0.030000000000001137,2.2382512108362773,0.2372160000000002,0.05070935582822086,0.09729367031983896,-7.902988692162031,4.137265950921126e-12,5.976794853700265,5.718726096807399,0.11597305872575067,0.12120657097861524,0.039689500109433826,4.664902967307968e-12,True
OLIN_OLING_2,PRCRK_RN,14903,-0.00999999999999801,2.6232383301618674,0.10378200000000042,0.047833588957055216,0.05211362111384478,-7.8951324376435625,4.331242492811483e-12,4.566804552914341,2.990201519366167,0.15177947129741037,0.23180617629639613,0.022725299232210658,4.8749023179056074e-12,True
OLIN_OLING_3,PRCRK_RN,14903,-0.00999999999999801,2.6232383301618674,0.10378200000000042,0.047833588957055216,0.05211362111384478,-7.8951324376435625,4.331242492811483e-12,4.566804552914341,2.990201519366167,0.15177947129741037,0.23180617629639613,0.022725299232210658,4.8749023179056074e-12,True
OLIN_OLING_4,PRCRK_RN,14903,-0.00999999999999801,2.6232383301618674,0.10378200000000042,0.047833588957055216,0.05211362111384478,-7.8951324376435625,4.331242492811483e-12,4.566804552914341,2.990201519366167,0.15177947129741037,0.23180617629639613,0.022725299232210658,4.8749023179056074e-12,True
JDKNS_RN,REDBARN_RN,14903,0.15000000000000036,15.641165014615101,3.024503999999996,0.32476993865030673,0.03936479534779691,-7.8908390840144,4.441047005952821e-12,9.381547427603946,5.628110975612207,0.07388409917541455,0.12315805135390867,0.3223886062869328,4.995517797421367e-12,True
BUFF_GAP_ALL,HHOLLW3_WND1,14903,0.0,1.365827484453273,0.0,0.021759969325153374,0.0,-7.890688081776683,4.4449589954335085e-12,7.677493855229825,4.311400632643278,0.09028300036837945,0.16077076560963982,0.0,4.996947367415447e-12,True
FILESSLR_PV1,MERCURY_ALL,14903,0.0,3.6798888515202592,0.13343399999999978,0.044766104294478526,0.15298590919257438,-7.886050631271771,4.5667855060261335e-12,6.718670200762362,6.368765231601905,0.10316731731843222,0.10883541084550251,0.019860180067308428,5.1308540245851814e-12,True
GREASWOD_ALL,JDKNS_RN,14903,-0.14000000000000057,15.675592231103645,2.9800260000000023,0.32486579754601225,0.039812122567658245,-7.882498101505855,4.662354307499552e-12,9.358020127811693,5.666236417558204,0.0740698535686985,0.12232937870577745,0.3184462054258116,5.235118308480209e-12,True
BRAUNIG_VHB3,LZ_CPS,14903,0.0,0.7080021690067556,0.059304000000009266,0.00843558282208589,0.017445761574591812,-7.879066581198976,4.7565573482882416e-12,3.9385988291157856,5.470947061493385,0.17598826654695285,0.12669601309772852,0.015057131374134643,5.337726276964029e-12,True
GRDNE_ESR_RN,OWF_OWF,14903,0.3200000000000003,4.13265267006453,1.0452330000000054,0.1066909509202454,0.014314471035562513,-7.872283838433564,4.948368294788487e-12,8.718115861341737,5.659191292313945,0.07950653462103319,0.12248166650619251,0.11989207491894262,5.549681573052648e-12,True
EUNICE_ALL,PRSPERO2_ALL,14903,-0.07000000000000028,0.6100239287389367,0.10378200000000042,0.0,0.0,-7.866866620003248,5.10707753776732e-12,9.786214448758901,6.055679070241736,0.07082893842039717,0.11446233733986098,0.01060491782020597,5.720894435438585e-12,True
EUNICE_ALL,PROSPERO_ALL,14903,-0.07000000000000028,0.6100239287389367,0.10378200000000042,0.0,0.0,-7.866866620003248,5.10707753776732e-12,9.786214448758901,6.055679070241736,0.07082893842039717,0.11446233733986098,0.01060491782020597,5.720894435438585e-12,True
DUKE_CC1,N_AL_BESS_RN,14903,-0.05999999999999872,2.617393238388733,0.10378200000000042,0.0670053680981595,0.038470140908074255,-7.86546199407862,5.149049754876603e-12,8.171561605415544,5.4595897240012645,0.08482432294221162,0.12695957308160996,0.012700387638419186,5.761319115799568e-12,True
DUKE_GT2_CCU,N_AL_BESS_RN,14903,-0.05999999999999872,2.6173944008800047,0.10378200000000042,0.0670053680981595,0.03712815924849027,-7.86545515055906,5.149255087112616e-12,8.17157493410143,5.859803870819621,0.08482418458494694,0.11828846081549715,0.012700366922770264,5.761319115799568e-12,True
ASCK_SLR_RN,FILESSLR_PV1,14903,0.0,3.67705219754575,0.13343399999999978,0.044574386503067484,0.14985461865354507,-7.857938524509068,5.379775300479392e-12,6.781893534681722,6.35748245919035,0.10220555321537866,0.10902856358776651,0.01967503608212598,6.0156825463989414e-12,True
AQUI_ALL,FILESSLR_PV1,14903,0.0,3.6770815217707344,0.13343399999999978,0.044574386503067484,0.14985461865354507,-7.8570095638283295,5.408968641960084e-12,6.780591127850592,6.35748245919035,0.10222518472068215,0.10902856358776651,0.019678815236614567,6.044754087766378e-12,True
HOL_ALL,JAY_RN_1,14903,-0.029999999999997584,1.7082838701940795,0.32617200000000357,0.03125,0.005591590248266607,-7.841980971430882,5.903768163345915e-12,5.266110635444313,3.3001055417391645,0.13162412044566987,0.2100378826656116,0.061937931536161846,6.593818987633099e-12,True
MCDLD_FCSBW1,OWF_OWF,14903,0.12999999999999545,3.2654001972814894,0.47443199999999774,0.08866947852760736,0.008051889957503914,-7.818963570192456,6.750261695271823e-12,8.368097227299602,5.547974180836809,0.08283211364928475,0.12493698744203545,0.05669532596397636,7.534805384928784e-12,True
LZ_HOUSTON,MU_RN,14903,0.0,1.0992064722932429,0.1482600000000021,0.007956288343558281,0.06777007380899128,-7.7850304390509155,8.223140536087181e-12,7.041919436568674,8.51501451788078,0.09843156923387016,0.08140293584989165,0.021053918798060685,9.173456305587822e-12,True
CALAVER_OWS1,LEONLCPCT3_4,14903,-0.10000000000000098,1.6151408966673135,0.1779119999999995,0.02262269938650307,0.044061731156340864,-7.7768060769636,8.625811021076351e-12,3.592171981079737,5.0651556284891806,0.1929604663169826,0.1368461763862318,0.04952769548258728,9.611327710174592e-12,True
CALAVER_OWS1,LEONLCPCT1_2,14903,-0.10000000000000098,1.6151408966673135,0.1779119999999995,0.02262269938650307,0.044061731156340864,-7.7768060769636,8.625811021076351e-12,3.592171981079737,5.0651556284891806,0.1929604663169826,0.1368461763862318,0.04952769548258728,9.611327710174592e-12,True
ELSA_ESR_RN,W_HRL_ESR_RN,14903,-0.05999999999999872,8.674505152303535,0.41512800000000694,0.18136503067484663,0.1923507045403713,-7.774311168232212,8.751797575564834e-12,10.836649099001619,8.136466861358675,0.06396323939508247,0.08519019279139539,0.03830778280328858,9.745968812812635e-12,True
FILESSLR_PV1,SUNVASLR_ALL,14903,-0.010000000000000009,3.7279215971512896,0.19273800000000083,0.04677914110429448,0.155222545291881,-7.769468699341196,9.001577701320695e-12,6.56781521637372,6.32575022682285,0.10553694915653425,0.10957548997442523,0.029345831703593058,1.0018226476999267e-11,True
BRAUNIG_VHB3,EBNY_ESS_RN,14903,0.0799999999999983,1.197914615680026,0.14825999999999684,0.020609662576687116,0.0011183180496533215,-7.757926023962559,9.625928241389331e-12,4.122769727597291,3.8833124320464796,0.1681265814872238,0.17849379690386163,0.0359612614324694,1.0706793787600597e-11,True
RN_ECEC_HOLT,WOV_BESS_RN,14903,0.010000000000001563,1.8176217125071987,0.2372160000000002,0.05109279141104295,0.00156564526951465,-7.749327229497014,1.0118869439190122e-11,7.452015742765076,5.932453600165227,0.09301472306105897,0.11683988232805398,0.03183246093250751,1.1248472960603826e-11,True
BR_VHB6CT7_8,CALAVER_JTD1,14903,-0.00999999999999801,0.6586968828882921,0.059303999999997414,0.0,0.0,-7.743915662593511,1.0441887505776376e-11,4.36880622671682,5.08094565634902,0.1586582568760091,0.1364209002498986,0.013574417569113536,1.1593926737634332e-11,True
BR_VHB6CT7_8,CALAVER_JTD2,14903,-0.00999999999999801,0.6586968828882921,0.059303999999997414,0.0,0.0,-7.743915662593511,1.0441887505776376e-11,4.36880622671682,5.08094565634902,0.1586582568760091,0.1364209002498986,0.013574417569113536,1.1593926737634332e-11,True
